Game,alpha,gamma,omega,beta,Q_Deck_1,Q_Deck_2,Q_Deck_3,I_Deck_1,I_Deck_2,I_Deck_3,I_transformed_Deck_1,I_transformed_Deck_2,I_transformed_Deck_3,V_Deck_1,V_Deck_2,V_Deck_3,Softmax_Prob_Deck_1,Softmax_Prob_Deck_2,Softmax_Prob_Deck_3,Chosen_Deck,Chosen_Prob,Weighted_I_transformed_Deck_1,Weighted_I_transformed_Deck_2,Weighted_I_transformed_Deck_3
73,0.0772866681218147,1.8658024072647093,0.8337246179580688,2.043585538864136,10.687261258407826,4.517370196141438,9.123973518543432,2.0,2.0,2.0,3.644705906353477,3.644705906353477,3.644705906353477,7.648580219063756,1.4786891567973686,6.085292479199364,0.9606317181232612,3.211204933909657e-06,0.0393650705757417,1,0.9606317181232612,3.0386810393440693,3.0386810393440693,3.0386810393440693
74,0.0783062949776649,1.8621234893798828,0.8271794319152832,2.043585538864136,2.955835490798868,5.514007630876282,5.779585894974922,2.0,2.0,2.0,3.635423631344684,3.635423631344684,3.635423631344684,-0.0513121633482236,2.506859976729191,2.7724382408278303,0.0019680673655932,0.3668289341540637,0.6312029984172228,3,0.6312029984172228,3.0071476541470914,3.0071476541470914,3.0071476541470914
75,0.0781747549772262,1.861757516860962,0.8266236186027527,2.043585538864136,5.005479475475683,6.910958011380345,7.830721194159812,2.0,2.0,2.0,3.634501540141172,3.634501540141172,3.634501540141172,2.001114660546909,3.906593196451571,4.826356379231038,0.0026895564473708,0.1320769452288137,0.8652334982372922,3,0.8652334982372922,3.0043648149287736,3.0043648149287736,3.0043648149287736
76,0.0780533328652381,1.853205919265747,0.8265697360038757,2.043585538864136,9.691155927790682,9.750932292341805,5.0528959416011805,2.0,2.0,2.0,3.61302169891416,3.61302169891416,3.61302169891416,6.704741535942929,6.764517900494052,2.066481549753429,0.4694815378727792,0.5304825632974391,3.5898776733343945e-05,2,0.5304825632974391,2.986414391847752,2.986414391847752,2.986414391847752
77,0.0780897960066795,1.861009955406189,0.8230563998222351,2.043585538864136,5.214403722796286,7.047736045090365,0.0,4.0,2.0,0.0,13.195918895010458,3.6326187379093966,0.0,-5.6465817752772285,4.057885944739866,0.0,2.4378234617454262e-09,0.9997497067231575,0.0002502907390439,2,0.9997497067231575,10.860985498073514,2.9898501003504996,0.0
78,0.0782430693507194,1.8612608909606931,0.8255602121353149,2.043585538864136,7.145358626951538,0.3606054572464898,6.849409639885165,2.0,2.0,2.0,3.633250633390899,3.633250633390899,3.633250633390899,4.14589146330858,-2.6388617063964683,3.849942476242207,0.6467526338340248,6.153867851510607e-07,0.3532467507145148,1,0.6467526338340248,2.999467163642958,2.999467163642958,2.999467163642958
79,0.0781336054205894,1.8604826927185056,0.8268955945968628,2.043585538864136,8.318748304516248,8.629332368209997,0.0,2.0,4.0,0.0,3.631291364967524,13.1862769772877,0.0,5.3160494721269735,-2.274341973443238,0.0,0.9999806782480158,1.833931708063433e-07,1.913825881532643e-05,1,0.9999806782480158,3.002698832389274,10.903674341653236,0.0
80,0.0774904191493988,1.8758503198623655,0.8435102701187134,2.043585538864136,0.0,1.6327320405673795,2.817281983483663,0.0,2.0,4.0,0.0,3.670178727107648,13.470211888913518,0.0,-1.4631014089191483,-8.544980085490081,0.9521190501363412,0.0478809249446458,2.482380085933923e-08,1,0.9521190501363412,0.0,3.095833449486528,11.362262068973745
81,0.0779313296079635,1.862950682640076,0.8265129923820496,2.043585538864136,10.755489437333026,6.776961271472583,6.39337791556723,2.0,2.0,2.0,3.6375086597941286,3.6375086597941286,3.6375086597941286,7.749041270110961,3.770513104250519,3.386929748345166,0.9995713058132376,0.0002943057362296,0.0001343883505757,1,0.9995713058132376,3.006448167222064,3.006448167222064,3.006448167222064
82,0.0776224955916404,1.922113060951233,0.8521090745925903,2.043585538864136,9.05490786456354,14.102599922513445,0.0,2.0,4.0,0.0,3.789777267568404,14.362411737778238,0.0,5.825604264183791,1.864258547717473,0.0,0.9996883870688924,0.000304859213775,6.753617363490327e-06,1,0.9996883870688924,3.2293036003797484,12.238341374795972,0.0
83,0.0782029181718826,1.8552664518356323,0.8255382776260376,2.043585538864136,4.461079761876121,9.733466052358166,2.212843359289213,2.0,2.0,2.0,3.6181856924797984,3.6181856924797984,3.6181856924797984,1.4741289771751762,6.746515267657221,-0.7741074254117319,2.0924423038976613e-05,0.9999788639803632,2.1149659982810457e-07,2,0.9999788639803632,2.986950784700945,2.986950784700945,2.986950784700945
84,0.0782152190804481,1.8538814783096316,0.824586808681488,2.043585538864136,1.2147377823123553,3.475547667784565,5.441849538422389,2.0,2.0,2.0,3.614713935300538,3.614713935300538,3.614713935300538,-1.765907645893618,0.4949022395785918,2.4612041102164155,0.0001739988125332,0.0176626383994583,0.982163362689792,3,0.982163362689792,2.9806454282059733,2.9806454282059733,2.9806454282059733
85,0.0776415541768074,1.855612635612488,0.8282119035720825,2.043585538864136,11.540852788714025,7.194376130768935,7.569802291804928,2.0,2.0,2.0,3.619054003137563,3.619054003137563,3.619054003137563,8.543509183645297,4.197032525700209,4.572458686736201,0.999562414605786,0.0001387503164874,0.0002988349777704,1,0.999562414605786,2.9973436050687265,2.9973436050687265,2.9973436050687265
86,0.0780025869607925,1.8615431785583496,0.8280524015426636,2.043585538864136,11.88633168257975,6.093086611638884,7.171859362462132,2.0,2.0,2.0,3.6339616096613727,3.6339616096613727,3.6339616096613727,8.877221044585806,3.083975973644941,4.162748724468189,0.9999273509161514,7.217048369077291e-06,6.543193548676691e-05,1,0.9999273509161514,3.009110637993943,3.009110637993943,3.009110637993943
87,0.0780889987945556,1.858069658279419,0.8254391551017761,2.043585538864136,7.635791723476927,7.646174291330053,0.0,2.0,4.0,0.0,3.625222787070542,13.14224025589551,0.0,4.643390889061713,-3.201945401640887,0.0,0.999924229569952,1.0891570914128253e-07,7.566141434667972e-05,1,0.999924229569952,2.992400834415214,10.84811969297094,0.0
88,0.0782797485589981,1.8578298091888428,0.8215773701667786,2.043585538864136,14.959087461082603,4.368649283457011,0.0,4.0,2.0,0.0,13.13787116846632,3.624620141265333,0.0,4.165309816904104,1.3907433999427017,0.0,0.9963646110982018,0.0034351117561094,0.0002002770460523,1,0.9963646110982018,10.793777644178501,2.9779058835143095,0.0
89,0.0782848969101905,1.855989933013916,0.8224248886108398,2.043585538864136,14.276222063440049,3.5922048744146906,0.0,4.0,2.0,0.0,13.104404281956649,3.620000591430428,0.0,3.4988338315404377,0.6150262912363464,0.0,0.9964699314448212,0.0027481049878064,0.0007819634677253,1,0.9964699314448212,10.777388231899609,2.977178583178344,0.0
90,0.0781279951333999,1.8623342514038088,0.826504647731781,2.043585538864136,6.209944333011792,6.366200323278592,2.949328072225565,2.0,2.0,2.0,3.635954765916293,3.635954765916293,3.635954765916293,3.204810820039455,3.361066810306255,-0.0558054407467709,0.4206148528627427,0.5788480791325983,0.0005370679467741,2,0.5788480791325983,3.005133512972336,3.005133512972336,3.005133512972336
91,0.0782099068164825,1.8620702028274536,0.8257045745849609,2.043585538864136,1.8696126170726632,4.647160168321903,6.806453611562199,2.0,2.0,2.0,3.635289357912713,3.635289357912713,3.635289357912713,-1.132062435695889,1.6454851155533503,3.804778558793647,4.1040654428833966e-05,0.0119767093594639,0.9879822498873092,3,0.9879822498873092,3.0016750527685523,3.0016750527685523,3.0016750527685523
92,0.0775705426931381,1.892323851585388,0.8385063409805298,2.043585538864136,13.035716526537502,0.0,9.51986060634954,4.0,0.0,2.0,13.781372822056817,0.0,3.7123271437276126,1.479948027826124,0.0,6.407050756539798,4.237295225873306e-05,2.058772337166682e-06,0.9999555681754084,3,0.9999555681754084,11.555768498711378,0.0,3.1128098498097416
93,0.0781440809369087,1.8594441413879397,0.8249843716621399,2.043585538864136,6.660616001863574,0.0,6.074438050773948,4.0,0.0,2.0,13.16730585517776,0.0,3.6286782518126017,-4.202205545553464,0.0,3.080835203238256,3.430604538179274e-07,0.0018403625828362,0.998159294256894,3,0.998159294256894,10.86282154741704,0.0,2.9936028475356915
94,0.0782413110136985,1.8604656457901,0.8263195157051086,2.043585538864136,8.156219857520615,6.411765028947829,7.901789991506941,2.0,2.0,2.0,3.631248457772,3.631248457772,3.631248457772,5.155648390489533,3.4111935619167477,4.90121852447586,0.6162001376466295,0.0174376061787899,0.3663622561129606,1,0.6162001376466295,3.0005714670310817,3.0005714670310817,3.0005714670310817
95,0.0774291977286338,1.8571429252624512,0.831131100654602,2.043585538864136,8.264900511528868,11.581346550812196,5.525411638585247,2.0,2.0,2.0,3.6228948281175017,3.6228948281175017,3.6228948281175017,5.253799945479704,8.570245984763032,2.5143110725360827,0.0011378850957052,0.9988579002376756,4.21456673344463e-06,2,0.9988579002376756,3.0111005660491643,3.0111005660491643,3.0111005660491643
96,0.0782015845179557,1.8494412899017332,0.8166725039482117,2.043585538864136,0.5474110916256905,12.786461583956632,0.0,2.0,4.0,0.0,3.603606017697699,12.98597633078707,0.0,-2.3955548580903328,2.1811717776805466,0.0,8.570976959519598e-05,0.9884557787805764,0.0114585113509828,2,0.9884557787805764,2.942965949716023,10.605289806276087,0.0
97,0.0782064720988273,1.8575034141540527,0.8250935077667236,2.043585538864136,5.019648548608226,5.790785572557264,7.941259662621455,2.0,2.0,2.0,3.623800200691427,3.623800200691427,3.623800200691427,2.029674529573979,2.8008115535230167,4.951285643587209,0.0025153381405837,0.0121617005506492,0.9853229612102348,3,0.9853229612102348,2.9899740190342468,2.9899740190342468,2.9899740190342468
98,0.0782337337732315,1.8576619625091555,0.8275578022003174,2.043585538864136,3.2049171076463323,5.756027736662468,7.415964708672552,2.0,2.0,2.0,3.624198468597352,3.624198468597352,3.624198468597352,0.2056833882361521,2.756794017252288,4.416730989262373,0.0001770827088605,0.0325336329958839,0.9672892841985266,3,0.9672892841985266,2.9992337194101806,2.9992337194101806,2.9992337194101806
99,0.0781743973493576,1.8550204038619995,0.8272529244422913,2.043585538864136,4.597523619084627,4.711093758976795,2.133881998173596,2.0,2.0,2.0,3.6175686727200818,3.6175686727200818,3.6175686727200818,1.6048793552061211,1.7184494950982896,-0.8587622657049097,0.4409672700179029,0.5561627407296081,0.0028699891968724,2,0.5561627407296081,2.9926442638785056,2.9926442638785056,2.9926442638785056
100,0.0782597512006759,1.8585872650146484,0.8285763263702393,2.043585538864136,8.821968192395856,0.0,8.686157465166943,4.0,0.0,2.0,13.151673924207572,0.0,3.626523669329565,-2.075197473343323,0.0,5.681305805739132,1.3060515663358674e-07,9.072673358668488e-06,0.9999907966214856,3,0.9999907966214856,10.897165665739179,0.0,3.004851659427811
